time,seconds_elapsed,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1702338906036878000,211.87387817382813,55.57699966430664,0.000015227401490847114,71.36801147460938,225.3,19.9027168,50.0694717
1702338908030433300,213.86743334960937,54.680999755859375,0.000020440988009795547,50.30973434448242,225.3,19.9027313,50.0694827
1702338909030166000,214.867166015625,54.70899963378906,0.000018223532606498338,29.8725528717041,225.3,19.9027344,50.0694888
1702338911031057700,216.8680576171875,45.5880012512207,0.003737218677997589,27.920713424682617,225.2,19.9027465,50.0695188
1702338913034323500,218.87132348632812,44.2140007019043,0.00004374195486889221,40.355445861816406,225,19.9027586,50.0695395
1702338914040823300,219.8778232421875,44.242000579833984,0.000029228014682303183,34.96084976196289,225,19.902764,50.0695506
1702338916039334000,221.876333984375,55.78799819946289,0.000016849362509674393,41.299583435058594,225,19.9027726,50.0695643
1702338918031400200,223.86840014648436,54.854000091552734,0.00016151035379152745,60.9174919128418,224.4,19.9028237,50.0696044
1702338920030583300,225.86758325195314,54.79999923706055,0.00008190357038984075,60.11112594604492,224.6,19.9029081,50.0696668
1702338921030228500,226.867228515625,54.75400161743164,0.0000397788462578319,289.7231750488281,224.6,19.9028937,50.0696728
1702338922036496100,227.87349609375,55.632999420166016,0.00004409032771945931,280.722412109375,224.8,19.9028843,50.0696783
1702338924030194400,229.8671943359375,54.680999755859375,0.000059724257880588993,266.8070983886719,224.8,19.9028245,50.0696736
1702338925036846800,230.87384692382813,55.57699966430664,0.00003673649189295247,265.5317077636719,224.8,19.9028135,50.0696728
1702338927036244700,232.87324462890626,54.66299819946289,0.000031736737582832575,252.77023315429688,224.9,19.9027878,50.0696655
1702338929031141600,234.8681416015625,55.62200164794922,0.000008437301403318997,285.0447082519531,224.9,19.9027786,50.0696635
1702338930031862000,235.8688620605469,54.70899963378906,0.000006097789992054459,47.076717376708984,225,19.9027771,50.0696642
1702338932019002400,237.85600244140625,54.75400161743164,0.00005522865103557706,76.91241455078125,225.1,19.9028124,50.0696759
1702338934026211600,239.86321166992187,54.79999923706055,0.000026366085876361467,67.07209014892578,225,19.9028327,50.0696867
