time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1702338806554000000,194.26899975585937,0,0,4.730433464050293,15.3149995803833,0.08899515122175217,0,247,19.9022033,50.0697022
1702338811599000000,199.314,0,0,3.140735626220703,13.380999565124512,1.0469026565551758,64.52043151855469,256,19.9022756,50.0697245
1702338816605000000,204.32,0,0,2.9103574752807617,18.249000549316406,1.825563907623291,237.30426025390625,256,19.9021543,50.069675
1702338821621000000,209.336,0,0,3.688298225402832,15.597999572753906,0.44002869725227356,32.30101013183594,247,19.9021853,50.0696989
1702338826711000000,214.426,0,0,3.44956374168396,14.793000221252441,0.21070505678653717,33.30535125732422,247,19.9021928,50.0697062
1702338831766000000,219.48100024414063,0,0,2.934659004211426,15.237000465393066,1.3724358081817627,72.18419647216797,256,19.9022926,50.0697262
1702338836855000000,224.57,0,0,3.5475499629974365,14.472999572753906,1.255309820175171,253.9813995361328,247,19.9021906,50.0697073
1702338841852000000,229.567,0,0,4.000344753265381,16.503999710083008,1.0374045372009277,220.18505859375,256,19.9021469,50.0696699
1702338846916000000,234.631,0,0,3.959747791290283,15.23799991607666,0.8141509890556335,42.4276237487793,247,19.9021959,50.0697047
1702338851948000000,239.663,0,0,3.943648099899292,14.730999946594238,0.10009034723043442,327.0938415527344,247,19.9021883,50.0697064
1702338856966000000,244.68100024414062,0,0,5.344788551330566,14.767999649047852,0.022099360823631287,0,247,19.9021883,50.0697051
1702338861969000000,249.684,0,0,3.873173713684082,15.484000205993652,0.14676441252231598,121.45238494873047,247,19.9021979,50.0697014
1702338866969000000,254.684,0,0,4.773576259613037,17.075000762939453,0.6236107349395752,266.627685546875,247,19.9021493,50.0696999
1702338872012000000,259.727,0,0,3.895965337753296,17.599000930786133,0.07406426221132278,0,247,19.9021552,50.0696964
1702338877032000000,264.747,0,0,3.619476795196533,14.916000366210938,0.3825160264968872,72.05271911621094,247,19.9021835,50.0697026
1702338882047000000,269.762,0,0,2.930884838104248,13.552000045776367,1.2705200910568237,73.84011840820312,256,19.9022746,50.0697195
1702338887067000000,274.782,0,0,4.523874759674072,17.631000518798828,1.363222360610962,252.52809143066406,247,19.9021691,50.0696983
1702338892168000000,279.883,0,0,3.563169002532959,15.279999732971191,0.19153942167758942,90.88074493408203,247,19.9021943,50.0697002
1702338897149000000,284.864,0,0,3.0846524238586426,15.835000038146973,0.4679768979549408,237.85977172851562,256,19.9021629,50.069688
1702338902174000000,289.8890002441406,0,0,5.923730373382568,14.362000465393066,0.39270368218421936,52.23983383178711,247,19.9021898,50.0697011
1702338907226000000,294.94099975585937,0,0,5.857146739959717,15.317000389099121,0.07549445331096649,0,247,19.9021868,50.0697039
1702338912263000000,299.978,0,0,2.9384422302246094,17.56800079345703,0.7399173378944397,208.4133758544922,256,19.9021598,50.0696714
1702338917274000000,304.98899975585937,0,0,5.412952423095703,15.949000358581543,0.42604655027389526,9.089573860168457,247,19.9021677,50.0696956
1702338922280000000,309.995,0,0,2.832085132598877,18.082000732421875,0.3709205687046051,198.86752319335938,256,19.902158,50.0696765
1702338927286000000,315.00100024414064,0,0,2.9354140758514404,13.074000358581543,1.5779614448547363,62.282718658447266,256,19.9022681,50.0697151
1702338932326000000,320.0410002441406,0,0,1,13.28499984741211,1.2946027517318726,261.14483642578125,256,19.9021638,50.0697029
1702338937335000000,325.05,0,0,1.5273405313491821,20,0.0743161290884018,0,256,19.9021651,50.0697036
1702338942409000000,330.124,0,0,2.157396078109741,14.73900032043457,0.08847412467002869,0,256,19.902164,50.069708
1702338947446000000,335.1610002441406,0,0,3.1806693077087402,17.59000015258789,0.08563128858804703,0,256,19.902164,50.0697034
1702338952466000000,340.1809997558594,0,0,1.0222699642181396,13.40999984741211,0.07755190879106522,0,256,19.9021597,50.0697012
1702338957499000000,345.214,0,0,1.5303810834884644,15.145000457763672,0.10099859535694122,339.7908935546875,256,19.9021574,50.069706
1702338962523000000,350.238,0,0,3.2878572940826416,11.572999954223633,0.1671389937400818,114.6463851928711,256,19.9021692,50.0697021
1702338967599000000,355.314,0,0,1.0770184993743896,11.708999633789062,0.04869196563959122,0,256,19.9021708,50.0697005
1702338972616000000,360.331,0,0,2.7967450618743896,20.027000427246094,0.21461860835552216,296.67596435546875,256,19.9021562,50.0697052
1702338977605000000,365.32,0,0,2.691483974456787,15.779999732971191,1.6204659938812256,83.95191955566406,256,19.9022857,50.0697133
1702338982620000000,370.335,0,0,1.1098897457122803,13.156000137329102,1.5045571327209473,258.9135437011719,256,19.9021679,50.0696989
1702338986324269000,374.0392690429687,0,0,1.1469324827194214,12.218000411987305,0.04032475873827934,0,256,19.9024742,50.0697368
1702338987320985600,375.03598559570315,0,0,1.1568995714187622,12.9399995803833,0.002620632527396083,0,256,19.9023416,50.0697204
1702338988337738500,376.0527385253906,0,0,1.3824065923690796,13.402999877929688,0.001967617077752948,0,256,19.902247,50.0697058
1702338989327342000,377.0423420410156,0,0,1.3923026323318481,13.517000198364258,0.0013699001865461469,0,256,19.902221,50.0697019
1702338990326067200,378.04106713867185,0,0,1.402289867401123,13.593000411987305,0.0009129715035669506,0,256,19.9022034,50.0696992
1702338991324376800,379.039376953125,0,0,1.4122729301452637,14.041000366210938,0.000599308346863836,0,256,19.9021917,50.0696974
1702338992325822000,380.04082202148436,0,0,1.4222874641418457,13.972999572753906,0.0003862457233481109,0,256,19.9021841,50.0696963
1702338993334959400,381.04995947265627,0,0,1.0066696405410767,14.343000411987305,0.00013304769527167082,0,256,19.9021761,50.0696957
1702338994336667600,382.0516677246094,0,0,1.0166866779327393,14.621000289916992,0.00009524136112304404,0,256,19.9021733,50.0696955
1702338995324426800,383.0394267578125,0,0,1.0265642404556274,14.713000297546387,0.00006647483678534627,0,256,19.9021712,50.0696954
1702338996325292500,384.04029248046874,0,0,1.0365729331970215,15.053000450134277,0.00004502921365201473,0,256,19.9021697,50.0696953
1702338997323539500,385.03853955078125,0,0,1.0465553998947144,15.083000183105469,0.00003031897904293146,0,256,19.9021687,50.0696952
1702338998340281000,386.0552810058594,0,0,3.1525015830993652,17.450000762939453,0.00037553173024207354,0,256,19.9021692,50.0696981
1702338999327439400,387.042439453125,0,0,3.1623730659484863,18.073999404907227,0.00031179742654785514,0,256,19.9021692,50.0696994
1702339000339159300,388.0541591796875,0,0,3.172490358352661,19.631999969482422,0.00024921714793890715,0,256,19.9021691,50.0697005
1702339001324583400,389.03958349609377,0,0,3.182344436645508,19.944000244140625,0.0001872779248515144,0,256,19.9021691,50.0697014
1702339002336987000,390.05198681640627,0,0,3.1924686431884766,21.81399917602539,0.00014160423597786576,0,256,19.9021691,50.069702
1702339003300591400,391.01559130859374,0,0,3.237638235092163,20.36199951171875,0.0003223787061870098,0,247,19.9021852,50.0697049
